,outer_fold,inner_fold,class_0,class_1,params,accuracy,f1_binary,mcc,kappa,class_0_label,class_1_label
275,0,1,0,4,"{'class_weight': True, 'n_genes': 1000}",0.8918918918918919,0.9420289855072463,0.14793158385348465,0.1445086705202312,AML with MDS-related cytogenetic abnormalities,AML with inv(3)/t(3;3)/GATA2;MECOM
276,0,1,0,5,"{'class_weight': True, 'n_genes': 1000}",0.9256756756756757,0.9230769230769231,0.8519441028679605,0.8512426900584795,AML with MDS-related cytogenetic abnormalities,AML with mutated NPM1
277,0,1,0,6,"{'class_weight': True, 'n_genes': 1000}",0.8131868131868132,0.8827586206896552,0.4321779468896785,0.4259740259740259,AML with MDS-related cytogenetic abnormalities,AML with mutated TP53
278,0,1,0,7,"{'class_weight': True, 'n_genes': 1000}",0.9487179487179487,0.9714285714285714,0.7214285714285714,0.7214285714285714,AML with MDS-related cytogenetic abnormalities,AML with t(6;9)/DEK::NUP214
279,0,1,0,8,"{'class_weight': True, 'n_genes': 1000}",0.9626865671641791,0.9635036496350365,0.9263021722341551,0.9253731343283582,AML with MDS-related cytogenetic abnormalities,AML with t(8;21)/RUNX1::RUNX1T1
280,0,1,0,9,"{'class_weight': True, 'n_genes': 1000}",0.8857142857142857,0.9154929577464789,0.7398300378117157,0.7391304347826086,AML with MDS-related cytogenetic abnormalities,AML with t(9;11)/MLLT3::KMT2A
281,0,1,0,10,"{'class_weight': True, 'n_genes': 1000}",0.9655172413793104,0.9790209790209791,0.8886426375707065,0.8824853669518234,AML with MDS-related cytogenetic abnormalities,"APL, t(15;17)/PML::RARA"
282,0,1,0,11,"{'class_weight': True, 'n_genes': 1000}",0.925,0.9583333333333334,0.609871602834049,0.5862068965517242,AML with MDS-related cytogenetic abnormalities,KMT2A::ELL
283,0,1,0,12,"{'class_weight': True, 'n_genes': 1000}",0.881578947368421,0.9361702127659575,0.11912941522604424,0.11855670103092786,AML with MDS-related cytogenetic abnormalities,KMT2A::MLLT1
284,0,1,0,13,"{'class_weight': True, 'n_genes': 1000}",0.9069767441860465,0.9428571428571428,0.6928571428571428,0.6928571428571428,AML with MDS-related cytogenetic abnormalities,KMT2A::MLLT10
285,0,1,0,14,"{'class_weight': True, 'n_genes': 1000}",0.9102564102564102,0.9517241379310345,0.3718678720805473,0.32592592592592595,AML with MDS-related cytogenetic abnormalities,KMT2A::MLLT4 (::AFDN)
286,0,1,0,15,"{'class_weight': True, 'n_genes': 1000}",0.9726027397260274,0.9859154929577465,0.569275042553311,0.4895104895104895,AML with MDS-related cytogenetic abnormalities,NUP98::KDM5A
287,0,1,0,16,"{'class_weight': True, 'n_genes': 1000}",0.8554216867469879,0.9178082191780822,0.3463702078877029,0.3261163734776725,AML with MDS-related cytogenetic abnormalities,NUP98::NSD1
288,0,1,1,2,"{'class_weight': True, 'n_genes': 1000}",0.9166666666666666,0.9473684210526315,0.7484298895080298,0.7474747474747474,AML with MDS-related gene mutations,AML with in-frame bZIP CEBPA
289,0,1,1,3,"{'class_weight': True, 'n_genes': 1000}",0.9380530973451328,0.9306930693069307,0.87845253843351,0.8749407114624506,AML with MDS-related gene mutations,AML with inv(16)/t(16;16)/CBFB::MYH11
290,0,1,1,4,"{'class_weight': True, 'n_genes': 1000}",0.9230769230769231,0.9583333333333334,0.4583333333333333,0.45833333333333337,AML with MDS-related gene mutations,AML with inv(3)/t(3;3)/GATA2;MECOM
291,0,1,1,5,"{'class_weight': True, 'n_genes': 1000}",0.9444444444444444,0.9247311827956989,0.8819305638587349,0.8807785888077859,AML with MDS-related gene mutations,AML with mutated NPM1
292,0,1,1,6,"{'class_weight': True, 'n_genes': 1000}",0.8695652173913043,0.9090909090909091,0.6829890845656718,0.6790697674418604,AML with MDS-related gene mutations,AML with mutated TP53
293,0,1,1,7,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,AML with MDS-related gene mutations,AML with t(6;9)/DEK::NUP214
294,0,1,1,8,"{'class_weight': True, 'n_genes': 1000}",0.9553571428571429,0.945054945054945,0.9115469677400804,0.9076517150395779,AML with MDS-related gene mutations,AML with t(8;21)/RUNX1::RUNX1T1
295,0,1,1,9,"{'class_weight': True, 'n_genes': 1000}",0.9518072289156626,0.9574468085106383,0.903035073217798,0.9019492025989368,AML with MDS-related gene mutations,AML with t(9;11)/MLLT3::KMT2A
296,0,1,1,10,"{'class_weight': True, 'n_genes': 1000}",0.9538461538461539,0.9696969696969697,0.8803899733585745,0.8732943469785575,AML with MDS-related gene mutations,"APL, t(15;17)/PML::RARA"
297,0,1,1,11,"{'class_weight': True, 'n_genes': 1000}",0.8793103448275862,0.9247311827956989,0.6303008823404916,0.6219739292364991,AML with MDS-related gene mutations,KMT2A::ELL
298,0,1,1,12,"{'class_weight': True, 'n_genes': 1000}",0.8703703703703703,0.9230769230769231,0.5527176754480019,0.5190839694656488,AML with MDS-related gene mutations,KMT2A::MLLT1
299,0,1,1,13,"{'class_weight': True, 'n_genes': 1000}",0.921875,0.9473684210526315,0.7965821859505252,0.7959183673469388,AML with MDS-related gene mutations,KMT2A::MLLT10
300,0,1,1,14,"{'class_weight': True, 'n_genes': 1000}",0.9107142857142857,0.9494949494949495,0.5880064914496507,0.5679012345679012,AML with MDS-related gene mutations,KMT2A::MLLT4 (::AFDN)
301,0,1,1,15,"{'class_weight': True, 'n_genes': 1000}",0.8431372549019608,0.9148936170212766,-0.08242255917447339,-0.0793650793650793,AML with MDS-related gene mutations,NUP98::KDM5A
302,0,1,1,16,"{'class_weight': True, 'n_genes': 1000}",0.8688524590163934,0.9166666666666666,0.6089743589743589,0.608974358974359,AML with MDS-related gene mutations,NUP98::NSD1
303,0,1,2,3,"{'class_weight': True, 'n_genes': 1000}",0.948051948051948,0.8181818181818182,0.7926289295610133,0.7881705639614855,AML with in-frame bZIP CEBPA,AML with inv(16)/t(16;16)/CBFB::MYH11
304,0,1,2,4,"{'class_weight': True, 'n_genes': 1000}",0.875,0.9090909090909091,0.7453559924999299,0.7142857142857143,AML with in-frame bZIP CEBPA,AML with inv(3)/t(3;3)/GATA2;MECOM
305,0,1,2,5,"{'class_weight': True, 'n_genes': 1000}",0.9666666666666667,0.8695652173913043,0.8515563806654654,0.8504983388704319,AML with in-frame bZIP CEBPA,AML with mutated NPM1
306,0,1,2,6,"{'class_weight': True, 'n_genes': 1000}",0.8484848484848485,0.8,0.6797704848608184,0.6783625730994152,AML with in-frame bZIP CEBPA,AML with mutated TP53
307,0,1,2,7,"{'class_weight': True, 'n_genes': 1000}",0.75,0.7619047619047619,0.5333964609104418,0.5098039215686274,AML with in-frame bZIP CEBPA,AML with t(6;9)/DEK::NUP214
308,0,1,2,8,"{'class_weight': True, 'n_genes': 1000}",0.9868421052631579,0.9565217391304348,0.950033737592567,0.9487870619946092,AML with in-frame bZIP CEBPA,AML with t(8;21)/RUNX1::RUNX1T1
309,0,1,2,9,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,AML with in-frame bZIP CEBPA,AML with t(9;11)/MLLT3::KMT2A
310,0,1,2,10,"{'class_weight': True, 'n_genes': 1000}",0.8275862068965517,0.8148148148148148,0.6715681162974194,0.6572104018912529,AML with in-frame bZIP CEBPA,"APL, t(15;17)/PML::RARA"
311,0,1,2,11,"{'class_weight': True, 'n_genes': 1000}",0.8636363636363636,0.88,0.725796546409961,0.7226890756302521,AML with in-frame bZIP CEBPA,KMT2A::ELL
312,0,1,2,12,"{'class_weight': True, 'n_genes': 1000}",0.7777777777777778,0.8,0.6324555320336759,0.5714285714285714,AML with in-frame bZIP CEBPA,KMT2A::MLLT1
313,0,1,2,13,"{'class_weight': True, 'n_genes': 1000}",0.9642857142857143,0.96,0.9302605094190635,0.9278350515463918,AML with in-frame bZIP CEBPA,KMT2A::MLLT10
314,0,1,2,14,"{'class_weight': True, 'n_genes': 1000}",0.75,0.7619047619047619,0.5333964609104418,0.5098039215686274,AML with in-frame bZIP CEBPA,KMT2A::MLLT4 (::AFDN)
315,0,1,2,15,"{'class_weight': True, 'n_genes': 1000}",0.7333333333333333,0.8,0.5345224838248488,0.4444444444444444,AML with in-frame bZIP CEBPA,NUP98::KDM5A
316,0,1,2,16,"{'class_weight': True, 'n_genes': 1000}",0.96,0.96,0.9230769230769231,0.9201277955271565,AML with in-frame bZIP CEBPA,NUP98::NSD1
317,0,1,3,4,"{'class_weight': True, 'n_genes': 1000}",0.9855072463768116,0.9922480620155039,0.8875203139603666,0.8812392426850258,AML with inv(16)/t(16;16)/CBFB::MYH11,AML with inv(3)/t(3;3)/GATA2;MECOM
318,0,1,3,5,"{'class_weight': True, 'n_genes': 1000}",0.986013986013986,0.9846153846153847,0.9717948717948718,0.9717948717948718,AML with inv(16)/t(16;16)/CBFB::MYH11,AML with mutated NPM1
319,0,1,3,6,"{'class_weight': True, 'n_genes': 1000}",0.9767441860465116,0.9846153846153847,0.936996336996337,0.936996336996337,AML with inv(16)/t(16;16)/CBFB::MYH11,AML with mutated TP53
320,0,1,3,7,"{'class_weight': True, 'n_genes': 1000}",0.9726027397260274,0.9846153846153847,0.8596153846153847,0.8596153846153847,AML with inv(16)/t(16;16)/CBFB::MYH11,AML with t(6;9)/DEK::NUP214
321,0,1,3,8,"{'class_weight': True, 'n_genes': 1000}",0.9922480620155039,0.9922480620155039,0.9846153846153847,0.9844970556423507,AML with inv(16)/t(16;16)/CBFB::MYH11,AML with t(8;21)/RUNX1::RUNX1T1
322,0,1,3,9,"{'class_weight': True, 'n_genes': 1000}",0.99,0.9922480620155039,0.9783991809404572,0.9781659388646288,AML with inv(16)/t(16;16)/CBFB::MYH11,AML with t(9;11)/MLLT3::KMT2A
323,0,1,3,10,"{'class_weight': True, 'n_genes': 1000}",0.9634146341463414,0.9763779527559056,0.9004272490152833,0.8954970263381479,AML with inv(16)/t(16;16)/CBFB::MYH11,"APL, t(15;17)/PML::RARA"
324,0,1,3,11,"{'class_weight': True, 'n_genes': 1000}",0.9466666666666667,0.9682539682539683,0.8187366306265222,0.8026315789473684,AML with inv(16)/t(16;16)/CBFB::MYH11,KMT2A::ELL
325,0,1,3,12,"{'class_weight': True, 'n_genes': 1000}",0.9859154929577465,0.9922480620155039,0.9186708028211433,0.9153754469606674,AML with inv(16)/t(16;16)/CBFB::MYH11,KMT2A::MLLT1
326,0,1,3,13,"{'class_weight': True, 'n_genes': 1000}",0.9876543209876543,0.9922480620155039,0.962650940153899,0.9619539689995303,AML with inv(16)/t(16;16)/CBFB::MYH11,KMT2A::MLLT10
327,0,1,3,14,"{'class_weight': True, 'n_genes': 1000}",0.9726027397260274,0.9846153846153847,0.8596153846153847,0.8596153846153847,AML with inv(16)/t(16;16)/CBFB::MYH11,KMT2A::MLLT4 (::AFDN)
328,0,1,3,15,"{'class_weight': True, 'n_genes': 1000}",0.9852941176470589,0.9922480620155039,0.8593378488473195,0.8495575221238938,AML with inv(16)/t(16;16)/CBFB::MYH11,NUP98::KDM5A
329,0,1,3,16,"{'class_weight': True, 'n_genes': 1000}",0.9743589743589743,0.9846153846153847,0.9076923076923077,0.9076923076923077,AML with inv(16)/t(16;16)/CBFB::MYH11,NUP98::NSD1
330,0,1,4,5,"{'class_weight': True, 'n_genes': 1000}",0.9390243902439024,0.4444444444444444,0.41548450347440474,0.4126074498567335,AML with inv(3)/t(3;3)/GATA2;MECOM,AML with mutated NPM1
331,0,1,4,6,"{'class_weight': True, 'n_genes': 1000}",0.68,0.5,0.45425676257949793,0.3421052631578947,AML with inv(3)/t(3;3)/GATA2;MECOM,AML with mutated TP53
332,0,1,4,7,"{'class_weight': True, 'n_genes': 1000}",0.9166666666666666,0.8571428571428571,0.816496580927726,0.8,AML with inv(3)/t(3;3)/GATA2;MECOM,AML with t(6;9)/DEK::NUP214
333,0,1,4,8,"{'class_weight': True, 'n_genes': 1000}",0.9705882352941176,0.6666666666666666,0.6963106238227914,0.653061224489796,AML with inv(3)/t(3;3)/GATA2;MECOM,AML with t(8;21)/RUNX1::RUNX1T1
334,0,1,4,9,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,AML with inv(3)/t(3;3)/GATA2;MECOM,AML with t(9;11)/MLLT3::KMT2A
335,0,1,4,10,"{'class_weight': True, 'n_genes': 1000}",0.9047619047619048,0.75,0.6911764705882353,0.6911764705882353,AML with inv(3)/t(3;3)/GATA2;MECOM,"APL, t(15;17)/PML::RARA"
336,0,1,4,11,"{'class_weight': True, 'n_genes': 1000}",0.7142857142857143,0.6,0.41079191812887456,0.3913043478260869,AML with inv(3)/t(3;3)/GATA2;MECOM,KMT2A::ELL
337,0,1,4,12,"{'class_weight': True, 'n_genes': 1000}",0.9,0.8571428571428571,0.8017837257372732,0.7826086956521738,AML with inv(3)/t(3;3)/GATA2;MECOM,KMT2A::MLLT1
338,0,1,4,13,"{'class_weight': True, 'n_genes': 1000}",0.85,0.5714285714285714,0.4900980294098034,0.48275862068965514,AML with inv(3)/t(3;3)/GATA2;MECOM,KMT2A::MLLT10
339,0,1,4,14,"{'class_weight': True, 'n_genes': 1000}",0.75,0.5714285714285714,0.408248290463863,0.4,AML with inv(3)/t(3;3)/GATA2;MECOM,KMT2A::MLLT4 (::AFDN)
340,0,1,4,15,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,AML with inv(3)/t(3;3)/GATA2;MECOM,NUP98::KDM5A
341,0,1,4,16,"{'class_weight': True, 'n_genes': 1000}",0.7647058823529411,0.5,0.34615384615384615,0.34615384615384615,AML with inv(3)/t(3;3)/GATA2;MECOM,NUP98::NSD1
342,0,1,5,6,"{'class_weight': True, 'n_genes': 1000}",0.9393939393939394,0.9615384615384616,0.8186813186813187,0.8186813186813187,AML with mutated NPM1,AML with mutated TP53
343,0,1,5,7,"{'class_weight': True, 'n_genes': 1000}",0.9651162790697675,0.9806451612903225,0.805966438247834,0.8042488619119879,AML with mutated NPM1,AML with t(6;9)/DEK::NUP214
344,0,1,5,8,"{'class_weight': True, 'n_genes': 1000}",0.9859154929577465,0.987012987012987,0.97202517705713,0.9716340391530164,AML with mutated NPM1,AML with t(8;21)/RUNX1::RUNX1T1
345,0,1,5,9,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,AML with mutated NPM1,AML with t(9;11)/MLLT3::KMT2A
346,0,1,5,10,"{'class_weight': True, 'n_genes': 1000}",0.8947368421052632,0.9375,0.6131647274555133,0.6054817275747508,AML with mutated NPM1,"APL, t(15;17)/PML::RARA"
347,0,1,5,11,"{'class_weight': True, 'n_genes': 1000}",0.9886363636363636,0.9935483870967742,0.9473309334313419,0.9459459459459459,AML with mutated NPM1,KMT2A::ELL
348,0,1,5,12,"{'class_weight': True, 'n_genes': 1000}",0.9523809523809523,0.9736842105263158,0.7544738360147218,0.7254901960784315,AML with mutated NPM1,KMT2A::MLLT1
349,0,1,5,13,"{'class_weight': True, 'n_genes': 1000}",0.9787234042553191,0.9871794871794872,0.9246794871794872,0.9246794871794872,AML with mutated NPM1,KMT2A::MLLT10
350,0,1,5,14,"{'class_weight': True, 'n_genes': 1000}",0.9651162790697675,0.9811320754716981,0.775791113542719,0.7514450867052023,AML with mutated NPM1,KMT2A::MLLT4 (::AFDN)
351,0,1,5,15,"{'class_weight': True, 'n_genes': 1000}",0.9506172839506173,0.9743589743589743,0.3076923076923077,0.3076923076923077,AML with mutated NPM1,NUP98::KDM5A
352,0,1,5,16,"{'class_weight': True, 'n_genes': 1000}",0.9230769230769231,0.9559748427672956,0.659841607131634,0.6524822695035462,AML with mutated NPM1,NUP98::NSD1
353,0,1,6,7,"{'class_weight': True, 'n_genes': 1000}",0.9655172413793104,0.975609756097561,0.9200874124564723,0.9169054441260744,AML with mutated TP53,AML with t(6;9)/DEK::NUP214
354,0,1,6,8,"{'class_weight': True, 'n_genes': 1000}",0.9647058823529412,0.9230769230769231,0.9048554173048934,0.9003516998827668,AML with mutated TP53,AML with t(8;21)/RUNX1::RUNX1T1
355,0,1,6,9,"{'class_weight': True, 'n_genes': 1000}",0.9285714285714286,0.9047619047619048,0.8476190476190476,0.8476190476190476,AML with mutated TP53,AML with t(9;11)/MLLT3::KMT2A
356,0,1,6,10,"{'class_weight': True, 'n_genes': 1000}",0.9210526315789473,0.9333333333333333,0.8488746876271654,0.8376068376068376,AML with mutated TP53,"APL, t(15;17)/PML::RARA"
357,0,1,6,11,"{'class_weight': True, 'n_genes': 1000}",0.8709677419354839,0.9,0.7266412586668833,0.7194570135746606,AML with mutated TP53,KMT2A::ELL
358,0,1,6,12,"{'class_weight': True, 'n_genes': 1000}",0.7407407407407407,0.8205128205128205,0.37796447300922725,0.36363636363636365,AML with mutated TP53,KMT2A::MLLT1
359,0,1,6,13,"{'class_weight': True, 'n_genes': 1000}",0.9459459459459459,0.9523809523809523,0.8898809523809523,0.8898809523809523,AML with mutated TP53,KMT2A::MLLT10
360,0,1,6,14,"{'class_weight': True, 'n_genes': 1000}",0.9310344827586207,0.9523809523809523,0.8273809523809523,0.8273809523809523,AML with mutated TP53,KMT2A::MLLT4 (::AFDN)
361,0,1,6,15,"{'class_weight': True, 'n_genes': 1000}",0.9166666666666666,0.9523809523809523,0.6190476190476191,0.6190476190476191,AML with mutated TP53,NUP98::KDM5A
362,0,1,6,16,"{'class_weight': True, 'n_genes': 1000}",0.7941176470588235,0.8292682926829268,0.5714743571400691,0.5703971119133573,AML with mutated TP53,NUP98::NSD1
363,0,1,7,8,"{'class_weight': True, 'n_genes': 1000}",0.9861111111111112,0.9411764705882353,0.9354143466934853,0.9333333333333333,AML with t(6;9)/DEK::NUP214,AML with t(8;21)/RUNX1::RUNX1T1
364,0,1,7,9,"{'class_weight': True, 'n_genes': 1000}",0.8837209302325582,0.5454545454545454,0.5728219618694801,0.49411764705882355,AML with t(6;9)/DEK::NUP214,AML with t(9;11)/MLLT3::KMT2A
365,0,1,7,10,"{'class_weight': True, 'n_genes': 1000}",0.84,0.8,0.7140055472954167,0.6753246753246753,AML with t(6;9)/DEK::NUP214,"APL, t(15;17)/PML::RARA"
366,0,1,7,11,"{'class_weight': True, 'n_genes': 1000}",0.8888888888888888,0.875,0.775,0.775,AML with t(6;9)/DEK::NUP214,KMT2A::ELL
367,0,1,7,12,"{'class_weight': True, 'n_genes': 1000}",0.9285714285714286,0.9333333333333333,0.8660254037844387,0.8571428571428572,AML with t(6;9)/DEK::NUP214,KMT2A::MLLT1
368,0,1,7,13,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,AML with t(6;9)/DEK::NUP214,KMT2A::MLLT10
369,0,1,7,14,"{'class_weight': True, 'n_genes': 1000}",0.875,0.875,0.75,0.75,AML with t(6;9)/DEK::NUP214,KMT2A::MLLT4 (::AFDN)
370,0,1,7,15,"{'class_weight': True, 'n_genes': 1000}",0.7272727272727273,0.8235294117647058,0.24056261216234406,0.2325581395348837,AML with t(6;9)/DEK::NUP214,NUP98::KDM5A
371,0,1,7,16,"{'class_weight': True, 'n_genes': 1000}",0.9523809523809523,0.9411764705882353,0.9058216273156766,0.9014084507042254,AML with t(6;9)/DEK::NUP214,NUP98::NSD1
372,0,1,8,9,"{'class_weight': True, 'n_genes': 1000}",0.98989898989899,0.9922480620155039,0.9779997528034026,0.9777578072343294,AML with t(8;21)/RUNX1::RUNX1T1,AML with t(9;11)/MLLT3::KMT2A
373,0,1,8,10,"{'class_weight': True, 'n_genes': 1000}",0.9135802469135802,0.9473684210526315,0.7238142366883485,0.7078825347758887,AML with t(8;21)/RUNX1::RUNX1T1,"APL, t(15;17)/PML::RARA"
374,0,1,8,11,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,AML with t(8;21)/RUNX1::RUNX1T1,KMT2A::ELL
375,0,1,8,12,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,AML with t(8;21)/RUNX1::RUNX1T1,KMT2A::MLLT1
376,0,1,8,13,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,AML with t(8;21)/RUNX1::RUNX1T1,KMT2A::MLLT10
377,0,1,8,14,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,AML with t(8;21)/RUNX1::RUNX1T1,KMT2A::MLLT4 (::AFDN)
378,0,1,8,15,"{'class_weight': True, 'n_genes': 1000}",0.9552238805970149,0.9767441860465116,0.38610688370064794,0.3777089783281734,AML with t(8;21)/RUNX1::RUNX1T1,NUP98::KDM5A
379,0,1,8,16,"{'class_weight': True, 'n_genes': 1000}",0.961038961038961,0.9770992366412213,0.8571975270958511,0.8471211118464592,AML with t(8;21)/RUNX1::RUNX1T1,NUP98::NSD1
380,0,1,9,10,"{'class_weight': True, 'n_genes': 1000}",0.8653846153846154,0.9090909090909091,0.7001400420140049,0.6578947368421053,AML with t(9;11)/MLLT3::KMT2A,"APL, t(15;17)/PML::RARA"
381,0,1,9,11,"{'class_weight': True, 'n_genes': 1000}",0.8444444444444444,0.8923076923076924,0.6425396041156862,0.6181818181818182,AML with t(9;11)/MLLT3::KMT2A,KMT2A::ELL
382,0,1,9,12,"{'class_weight': True, 'n_genes': 1000}",0.926829268292683,0.9577464788732394,0.6892216298306771,0.6854219948849105,AML with t(9;11)/MLLT3::KMT2A,KMT2A::MLLT1
383,0,1,9,13,"{'class_weight': True, 'n_genes': 1000}",0.7058823529411765,0.782608695652174,0.3286878675669582,0.32835820895522383,AML with t(9;11)/MLLT3::KMT2A,KMT2A::MLLT10
384,0,1,9,14,"{'class_weight': True, 'n_genes': 1000}",0.8372093023255814,0.8955223880597015,0.5415001409024772,0.5304212168486739,AML with t(9;11)/MLLT3::KMT2A,KMT2A::MLLT4 (::AFDN)
385,0,1,9,15,"{'class_weight': True, 'n_genes': 1000}",0.8947368421052632,0.9428571428571428,0.2761904761904762,0.2761904761904762,AML with t(9;11)/MLLT3::KMT2A,NUP98::KDM5A
386,0,1,9,16,"{'class_weight': True, 'n_genes': 1000}",0.9166666666666666,0.9444444444444444,0.7831176241620497,0.7782909930715936,AML with t(9;11)/MLLT3::KMT2A,NUP98::NSD1
387,0,1,10,11,"{'class_weight': True, 'n_genes': 1000}",0.7407407407407407,0.7407407407407407,0.5882352941176471,0.5141388174807198,"APL, t(15;17)/PML::RARA",KMT2A::ELL
388,0,1,10,12,"{'class_weight': True, 'n_genes': 1000}",0.6956521739130435,0.7407407407407407,0.5210501057189061,0.4270462633451957,"APL, t(15;17)/PML::RARA",KMT2A::MLLT1
389,0,1,10,13,"{'class_weight': True, 'n_genes': 1000}",0.7575757575757576,0.7142857142857143,0.5573704017131538,0.52,"APL, t(15;17)/PML::RARA",KMT2A::MLLT10
390,0,1,10,14,"{'class_weight': True, 'n_genes': 1000}",0.92,0.9444444444444444,0.8191780219091254,0.8031496062992126,"APL, t(15;17)/PML::RARA",KMT2A::MLLT4 (::AFDN)
391,0,1,10,15,"{'class_weight': True, 'n_genes': 1000}",1.0,1.0,1.0,1.0,"APL, t(15;17)/PML::RARA",NUP98::KDM5A
392,0,1,10,16,"{'class_weight': True, 'n_genes': 1000}",0.8,0.8235294117647058,0.5927601809954751,0.5927601809954751,"APL, t(15;17)/PML::RARA",NUP98::NSD1
393,0,1,11,12,"{'class_weight': True, 'n_genes': 1000}",0.8125,0.8571428571428571,0.5918640302493726,0.5862068965517242,KMT2A::ELL,KMT2A::MLLT1
394,0,1,11,13,"{'class_weight': True, 'n_genes': 1000}",0.8846153846153846,0.8235294117647058,0.7677718959499145,0.7417218543046358,KMT2A::ELL,KMT2A::MLLT10
395,0,1,11,14,"{'class_weight': True, 'n_genes': 1000}",0.8333333333333334,0.8421052631578947,0.6708203932499369,0.6666666666666667,KMT2A::ELL,KMT2A::MLLT4 (::AFDN)
396,0,1,11,15,"{'class_weight': True, 'n_genes': 1000}",0.8461538461538461,0.9090909090909091,0.5270462766947299,0.4347826086956521,KMT2A::ELL,NUP98::KDM5A
397,0,1,11,16,"{'class_weight': True, 'n_genes': 1000}",0.8695652173913043,0.8695652173913043,0.7692307692307693,0.7434944237918215,KMT2A::ELL,NUP98::NSD1
398,0,1,12,13,"{'class_weight': True, 'n_genes': 1000}",0.8636363636363636,0.7692307692307693,0.6772962119561564,0.6732673267326732,KMT2A::MLLT1,KMT2A::MLLT10
399,0,1,12,14,"{'class_weight': True, 'n_genes': 1000}",0.7857142857142857,0.8,0.6454972243679028,0.5882352941176471,KMT2A::MLLT1,KMT2A::MLLT4 (::AFDN)
400,0,1,12,15,"{'class_weight': True, 'n_genes': 1000}",0.7777777777777778,0.8333333333333334,0.5,0.5,KMT2A::MLLT1,NUP98::KDM5A
401,0,1,12,16,"{'class_weight': True, 'n_genes': 1000}",0.8421052631578947,0.8,0.7161148740394329,0.6779661016949152,KMT2A::MLLT1,NUP98::NSD1
402,0,1,13,14,"{'class_weight': True, 'n_genes': 1000}",0.9166666666666666,0.9411764705882353,0.816496580927726,0.8,KMT2A::MLLT10,KMT2A::MLLT4 (::AFDN)
403,0,1,13,15,"{'class_weight': True, 'n_genes': 1000}",0.8421052631578947,0.9032258064516129,0.4844813951249544,0.47706422018348615,KMT2A::MLLT10,NUP98::KDM5A
404,0,1,13,16,"{'class_weight': True, 'n_genes': 1000}",0.9310344827586207,0.9375,0.8605769230769231,0.8605769230769231,KMT2A::MLLT10,NUP98::NSD1
405,0,1,14,15,"{'class_weight': True, 'n_genes': 1000}",0.8181818181818182,0.8888888888888888,0.5163977794943222,0.42105263157894735,KMT2A::MLLT4 (::AFDN),NUP98::KDM5A
406,0,1,14,16,"{'class_weight': True, 'n_genes': 1000}",0.8571428571428571,0.8421052631578947,0.7479575920067657,0.7174887892376681,KMT2A::MLLT4 (::AFDN),NUP98::NSD1
407,0,1,15,16,"{'class_weight': True, 'n_genes': 1000}",0.75,0.0,-0.12403473458920847,-0.10344827586206895,NUP98::KDM5A,NUP98::NSD1
408,0,1,0,1,"{'class_weight': False, 'n_genes': 1000}",0.7711864406779662,0.8163265306122449,0.5188953453674614,0.5147730734084679,AML with MDS-related cytogenetic abnormalities,AML with MDS-related gene mutations
409,0,1,0,2,"{'class_weight': False, 'n_genes': 1000}",0.9512195121951219,0.971830985915493,0.7946622523047733,0.7902813299232736,AML with MDS-related cytogenetic abnormalities,AML with in-frame bZIP CEBPA
410,0,1,0,3,"{'class_weight': False, 'n_genes': 1000}",0.9777777777777777,0.9784172661870504,0.9556239938202911,0.9555189456342669,AML with MDS-related cytogenetic abnormalities,AML with inv(16)/t(16;16)/CBFB::MYH11
411,0,1,0,4,"{'class_weight': False, 'n_genes': 1000}",0.9594594594594594,0.9790209790209791,0.48961824659346614,0.3867403314917127,AML with MDS-related cytogenetic abnormalities,AML with inv(3)/t(3;3)/GATA2;MECOM
412,0,1,0,5,"{'class_weight': False, 'n_genes': 1000}",0.918918918918919,0.9154929577464789,0.8379075666486041,0.8376005852231163,AML with MDS-related cytogenetic abnormalities,AML with mutated NPM1
413,0,1,0,6,"{'class_weight': False, 'n_genes': 1000}",0.8241758241758241,0.8918918918918919,0.4472135954999579,0.4285714285714286,AML with MDS-related cytogenetic abnormalities,AML with mutated TP53
414,0,1,0,7,"{'class_weight': False, 'n_genes': 1000}",0.9487179487179487,0.9722222222222222,0.6877303054053768,0.6422018348623852,AML with MDS-related cytogenetic abnormalities,AML with t(6;9)/DEK::NUP214
415,0,1,0,8,"{'class_weight': False, 'n_genes': 1000}",0.9626865671641791,0.9635036496350365,0.9263021722341551,0.9253731343283582,AML with MDS-related cytogenetic abnormalities,AML with t(8;21)/RUNX1::RUNX1T1
416,0,1,0,9,"{'class_weight': False, 'n_genes': 1000}",0.8666666666666667,0.9027777777777778,0.6938828495450537,0.6911764705882353,AML with MDS-related cytogenetic abnormalities,AML with t(9;11)/MLLT3::KMT2A
